Participant_ID	Semester	Study_week	Cyanobacteria/Proteobacteria	Proteobacteria	Spirochaetes <Spirochaetes>	PVC group	Terrabacteria group	Euryarchaeota/Bacteroidetes_<Bacteroidetes>	Firmicutes/Bacteroidetes_<Bacteroidetes>	Euryarchaeota/Synergistetes	Bacteroidetes <Bacteroidetes>	Lentisphaerae	Proteobacteria/Firmicutes	unclassified Archaea (miscellaneous)	Verrucomicrobia	Actinobacteria <actinobacteria>	Bacteria <bacteria>	Cyanobacteria	Deinococcus-Thermus	Firmicutes/Fusobacteria_<Fusobacteria>	Synergistetes	Planctomycetes <Planctomycetes>	Firmicutes/Euryarchaeota	Firmicutes	Candidatus Saccharibacteria	Firmicutes/Tenericutes	Fusobacteria <Fusobacteria>	Tenericutes	Acidobacteria <Acidobacteria>	Firmicutes/Actinobacteria_<actinobacteria>	Elusimicrobia <phylum>	Candidatus Melainabacteria	Cyanobacteria/Melainabacteria group	Euryarchaeota	Bacteroidetes/Chlorobi group	Proteobacteria/Bacteroidetes_<Bacteroidetes>	Firmicutes/Verrucomicrobia
U656	Fall2018	week3	0	592.67	0	0	0	0	0	0	10404.33	0	0	0	5.67	3415	0	0	0	0	0	0	0	21396.67	0	0	0	10.67	0	0	0	0	0	0	0	0	0
U656	Fall2018	week4	0	169.67	0	0	0	0	0.67	0	8378	0	0	0	38	2817.67	0	0	0	0	0	0	0	14179.33	0	0	0	5	0	0	0	0	0	0	0	0	0
U658	Fall2018	week1	0	5205	0	0	0	0	0	0	15307	0	0	0	0.33	1086.67	0	0	0	0	0	0	0	12188	0	0	85.67	0	0	0	0	0	0	0	0	0	0
U658	Fall2018	week3	8.67	6917.33	0	0	0	0	0	0	20962.67	0	0	0	0	1327.33	0	0	0	0	0	0	0	15407.67	1	0	67.67	0	0	0	0	0	0	0	0	0	0
U658	Fall2018	week4	0	5856	0	0	0	0	0	0	12498.5	0	0	0	0	391	0	0	0	0	0	0	0	13149	3	0	47.5	0	0	0	0	0	0	0	0	0	0
U660	Fall2018	week4	10	2745.67	0	0	0	0	0	0	13846.67	0	0	0	0	717	0	0	0	0	0	0	0	9390.67	0	0	6	0	0	0	0	0	0	0	0	0	0
U661	Fall2018	week1	0	1972	0	0	0	0	0	0	17092	0	0	0	0	524.33	0	0	0	0	0	0	0	14268.33	0	0	0.33	0	0	0	0	0	0	0	0	0	0
U661	Fall2018	week3	0	3043.33	0	0	0	0	0	0	17369.33	0	0	0	0	2715.67	0	0	0	0	0	0	0	8059	0	0	0	0	0	0	0	0	0	0	0	0	0
U661	Fall2018	week4	0	2138	0	0	0	0	0	0	21494	0	0	0	0	375	0	0	0	0	0	0	0	5352	0	0	0	0	0	0	0	0	0	0	0	0	0
U662	Fall2018	week1	0	1429.67	0	0	0	0	0	0	11820.33	0	0	0	1647	1102	0	0	0	0	0	0	0	11790.67	0	0	26.33	0	0	0	0	0	0	0	0	0	0
U662	Fall2018	week3	0	1080	0	0	0	0	0	0	9293.67	0	0	0	1128	693.67	0	0	0	0	0	0	0	12812.33	0	0	45.67	0	0	0	0	0	0	0	0	0	0
U662	Fall2018	week4	0	1533	0	0	0	0	0	0	21332.5	0	0	0	1990.5	93	0	0	0	0	0	0	0	15170.5	0	0	612	0	0	0	0	0	0	0	0	0	0
U663	Fall2018	week1	0	2763.33	0	0	0	0	0	0	9728.67	0	0	0	0	489.33	0	0	0	0	0	0	0	13205.67	0	0	1.33	0	0	0	0	0	0	0	0	0	0
U663	Fall2018	week3	0	1156.67	0	0	0	0	0	0	8302.67	0	0	0	9.67	1185	0	0	0	0	1.67	0	0	12863	0	0	0	0	0	0	0	0	0	0	0	0	0
U663	Fall2018	week4	0	2831.33	0	0	0	0	0	0	6566.33	0	0	0	0	565.33	0	0	0	0	0	0	0	11627.67	0	0	0	0	0	0	0	0	0	0	0	0	0
U664	Fall2018	week1	0	31.67	0	0	0	0	0	0	16218.67	0	0	0	0	189.33	0	0	0	0	0	0	0	19132.67	0	0	0	0	0	0	0	0	0	0	0	0	0
U664	Fall2018	week3	0	53.33	0	0	0	0	0	0	14822.33	0	0	0	0	730	0	0	0	0	0	0	0	13891.33	0	0	0	0	0	0	0	0	0	0	0	0	0
U664	Fall2018	week4	0	20	0	0	0	0	0	0	8029	0	0	0	0	565.33	0	0	0	0	0	0	0	13385.67	0	0	0	0	0	0	0	0	0	0	0	0	0
U665	Fall2018	week1	1.33	433.67	0	0	0	0	0	0	5719.33	0	0	0	466	951	0	0	0	0	0	0	0	10015.67	0	0	0	0	0	0	0	0	0	0	0	0	0
U665	Fall2018	week3	0	1105.33	0	0	0	0	0	0	9902.33	41.67	0	0	126.67	1817.33	0	0	0	1	0	0	0	13652.67	0	0	0	0	0	0.67	0	0	0	29.33	0	0	0
U665	Fall2018	week4	0	311.5	0	0	0	1.5	0	0	8930.5	0	0	0	1148	2156	0	0	0	0	0	0	0	16512	0	0	0	0	0	0	0	0	0	0	0	0	0
U666	Fall2018	week1	0	520.33	0	0	0	0	0	0	13312	0	0	0	429.67	661.33	0	0	0	0	0	0	0	10279.67	0	0	0	0	0	0	0	0	0	0	0	0	0
U666	Fall2018	week3	0	380.33	0	0	0	0	0	0	13957.33	0	0	0	97	1865.67	0	0	0	0	0	0	0	6459.33	0	0	0	0	0	0	0	0	0	0	0	0	0
U666	Fall2018	week4	0	334.67	0	0	0	0	0	0	15064.67	0	0	0	109.67	1531.33	0	0	0	0	0	0	0	6275	0	0	0	0	0	0	0	0	0	0	0	0	0
U667	Fall2018	week1	0	2144	0	0	0	0	0	0	13222	0	0	0	0	1267	0	0	0	0	0	0	0	15017.33	0	0	0	0	0	0	0	0	0	0	0	0	0
U667	Fall2018	week3	0	5084.33	0	0	0	0	0	0	12619	0	0	0	0	6312.67	0	0	0	0	0	0	0	14872	0	0	1.33	0	0	0	0	0	0	0	0	0	0
U667	Fall2018	week4	0	1716	0	0	0	0	0	0	5539	0	0	0	0	5501.67	0	0	0	0	0	0	0	11854.67	0	0	0	0	0	0	0	0	0	0	0	0	0
U668	Fall2018	week1	0	895	0	0	0	0	0	0	12364.67	0	0	0	0	473	0	0	0	0	0	0	0	15200	0	0	0	0	0	0	0	0	0	0	0	0	0
U668	Fall2018	week3	0	628.67	0	0	0	0	0	0	13133	0	0	0	0	411.33	0	0	0	0	0	0	0	18252	0	0	0	0	0	0	0	0	0	0	0	0	0
U668	Fall2018	week4	0	365.67	0	0	0	0	0	0	7260.33	0	0	0	0	329	0	0	0	0	0	0	0	13683	0	0	1	0	0	0	0	0	0	0	0	0	0
U669	Fall2018	week1	0	1144	0	0	0	0	0	0	7475	0	0	0	0	737.33	0	0	0	0	0	0	0	18367.67	0	0	0	0	0	0	0	0	0	0	0	0	0
U669	Fall2018	week3	0	910	0	0	0	0	0	0	13086	0	0	0	0	323	0	0	0	0	0	0	0	16096.67	0	0	0	0	0	0	0	0	0	0	0	0	0
U669	Fall2018	week4	0	434.33	0	0	0	0	0	0	7881.67	0	0	0	0	305.33	0	0	0	0	0	0	0	17731	0	0	0	0	0	0.67	0	0	0	1.67	0	0	0
U670	Fall2018	week1	0	1553.67	0	0	0	0	0	0	14851	0	0	0	0	774.67	0	0	0	0	0	0	0	13951.33	0	0	14.33	0	0	0	0	0	0	0	0	0	0
U670	Fall2018	week3	0	1974.67	0	0	0	0	0	0	17408.33	0	0	0	0.67	838	0	0	0	0	30.67	0	0.67	11937	0	0	7	0	0	0	0	0	0	0	0	0	0
U670	Fall2018	week4	0	1409	0	0	0	0	0	0	27734.5	0	0	0	0	390.5	0	0	0	0	14	0	0	9858	0	0	6.5	0	0	0	0	0	0	0	0	0	0
U671	Fall2018	week1	0	2723.33	0	0	0	0	0	0	10580.67	0	0	0	0	1318.33	0	0	0	0	0	0	0	14165	0	0	4.67	0	0	0	0	0	0	0	0	0	0
U671	Fall2018	week3	0	2490.33	0	0	0	0	0	0	9009.67	0	0	0	0	1513	0	0	0	0	0	0	0	14624	0	0	0	0	0	0	0	0	0	0	0	0	0
U671	Fall2018	week4	0	4438	0	0	0	0	0	0	9571	0	0	0	0.33	1242.67	0	0	0	0	0	0	0	14634.67	0	0	3.67	0	0	0	0	0	0	0	0	0	0
U672	Fall2018	week3	0	862	0	0	0	0	0	0	9998.67	0	0	0	470.33	1264	0	0	0	0	0	0	0	12410.67	0	0	0	0	0	0	0	0	0	0	0	0	0
U672	Fall2018	week4	0	930.5	0	0	0	0	0	0	21963	0	0	0	489.5	698.5	0	1	0	0	0	0	0	9082	0	0	0	0	0	0	0	0	0	0	0	0	0
U674	Fall2018	week1	0	2916	0	0	0	0	0	0	12452	0	0	0	0	4.33	1.33	0	0	0	0	0	0	10860.33	0	0	2	0	0	0	0	0	2159.67	0	0	0	0
U674	Fall2018	week3	0	4039	0	0	0	0	0	0	6313.67	0	0	0	0	9.33	3	0	0	0	0	0	0	16203	0	0	0	0	0	0	0	0	226.33	0	0	0	0
U674	Fall2018	week4	0	2239.67	0	0	0	0	0	0	8114.67	0	0	0	0.67	24.67	0	0	0	0	0	0	0	16628.33	0	0	0	0	0	0	0	0	565	0.33	0	0	0
U676	Fall2018	week1	0	493	0	0	0	0	0	0	13573.67	0	0	0	0	1057.67	0	0	0	0	0	0	0	15507.33	0	0	1751.67	0	0	0	0	0	0	0	0	0	0
U676	Fall2018	week3	0	704.33	0	0	0	0	0	0	12505.67	0	0	0	0	453	0	0	0	0	0	0	0	9782.67	0	0	3444.33	0	0	0	0	0	0	0	0	0	0
U676	Fall2018	week4	0	372	0	0	0	0	0	0	14951.33	0	0	0	0	505.33	0	0	0	0	0	0	0	11585	0	0	1455	0	0	0	0	0	0	0	0	0	0
U677	Fall2018	week1	0	367.33	0	0	0	0	0	0	6343.33	0	0	0	0	2016	0	0	0	0	0	0	0	16580.33	0	0	0	0	0	0	0	0	0	0	0	0	0
U677	Fall2018	week3	0	493	0	0	0	0	0	0	6256	0	0	0	0.67	2244	0	0	0	0	0	0	0	20551.33	0	0	0	0	0	0	0	0	0	0	0	0	0
U677	Fall2018	week4	0	727.5	0	0	0	0	0	0	12788	0	0	0	0	2798.5	0	0	0	0	0	0	0	22463.5	0	0	0	0	0	0	0	0	0	0	0	0	0
U678	Fall2018	week1	0	3983	0	0	0	0	0	0	17285	0	0	0	0	43	0	0	0	0	0	0	0	11260	0	0	2	0	0	0	0	0	0	0	0	0	0
U678	Fall2018	week3	0	5127	0	0	0	0	0	0	25973	0	0	0	0	85	0	0	0	0	0	0	0	11354.33	0	0	2	0.33	0	0	0	0	0	0	0	0	0
U678	Fall2018	week4	0	2553	0	0	0	0	0	0	17327	0	0	0	763	141.67	0	0	0	0	0	0	0	10074.67	0	0	0	0	0	0	0	0	0	0	0	0	0
U679	Fall2018	week1	0	1101.67	0	0	0	0	0	0	11004.67	0	0	0	1	1536	0	0	0	0	0	0	0	14694.33	0	0	0	2.67	0	52.33	0	0	0	2.33	0	0	0
U679	Fall2018	week3	0	1007.33	0	0	0	0	0	0	10871	0	0	0	0	2381.33	0	0	0	0	0	0	0	13682	0	0	0	16.33	0	34.67	0	0	0	0	0	0	0
U679	Fall2018	week4	0	570	1	0	0	0	0	0	9859.5	0	0	0	0	1975.5	0	0	0	0	0	0	0	15892.5	0	0	0	0	0	23.5	0	0	0	0	0	0	0
U680	Fall2018	week1	0	539.67	0	0	0	0	0	0	10241	0	0	0	0.33	666.33	0	0	0	0	0	0	0	12201	0	0	5	0	0	0	0	0	0	0	0	0	0
U680	Fall2018	week3	0	548.33	0	0	0	0	0	0	8823.67	0	0	0	0.33	1122	0	0	0	0	0	0	2	17245.33	0	0	0	0	0	0	0	0	0	0	0	0	0
U680	Fall2018	week4	0	617.67	0	0	0	0	0	0	5936	0	0	0	0	2112.67	0	0	0	0	0	0	0	15180.33	0	0	0	0	0	0	0	0	0	0	0	0	0
U681	Fall2018	week1	0	717.67	0	30.67	0	0	0	0	8272.67	5.67	0	0	1798.67	465.33	2.33	0	0	0	0	0	0	15639.33	0	0	0.67	257.33	0	0	0	0	0	338.33	0	0	0
U681	Fall2018	week3	0	510	0	18.67	0	0	0	0	3766.67	27	0	0	1148.33	1243.67	8.67	0	0	0	0	0	0	10693.67	0	0	0	37.33	0	0	0	0	0	475.33	0	0	0
U681	Fall2018	week4	0	435	0	33	0	0	0	0	6957.67	23	0	0	997	1476.67	1.67	0	0	0	0	0	0	13240.67	0	0	0	87.33	0	0.67	0	0	0	577	0	0	0
U682	Fall2018	week3	0	1889.67	0	0	0	0	0	0	9605.67	0	0	0	0	2767	0	0	0	0	0	0	0	10618.33	0	0	11.67	0	0	0	0	0	0	0	0	0	0
U682	Fall2018	week4	0	1071.33	0	0	0	0	0	0	13130.33	0	0	0	0	1488.33	0	0	0	0	0	0	0	11445.67	0	0	0.33	0	0	0	0	0	0	0	0	0	0
U685	Fall2018	week1	0	270.67	0	0	0	0	0	0	6142.67	0	0	0	0	497	0	0	0	0	0	0	0	15148	0	0	0	0	0	0	0	0	0	1103	0	0	0
U685	Fall2018	week3	0	241.67	0	0	0	0	0	0	6158.33	0	0	0	0	46.33	0	0	0	0	0	0	0	10999	0	0	0	0	0	0	0	0	0	615.67	0	0	0
U685	Fall2018	week4	0	438.33	0	0	0	0	0	0	7737.33	0	0	0	0	125	0	0	0	0	0	0	0	13758.33	0	0	0	0	0	0	0	0	0	182	0	0	0
U686	Fall2018	week1	0	403	0	0	0	0	0	0	9276	7	0	0	3	1421.33	0	0	0	0	0	0	0	23383.67	0	0	0	0	0	155	0	0	0	0	0	0	0
U686	Fall2018	week3	0	558	0	0	0	0	0	0	11492.67	6.33	0	0	0	658	0	0	0	0	0	0	0	14366.33	0	0	0	0	0	200	0	0	0	0	0	0	0
U686	Fall2018	week4	0	432.5	0	0	0	0	0	0	6740	13	0	0	0	1413.5	0	0	0	0	0	0	0	14088	0	0	0	0	0	79	0	0	0	0	0	0	0
U687	Fall2018	week1	0	129.67	0	0	0	0	0	0	6080.67	0	0	0	2314.33	915.33	0	0	0	0	0	0	0	11665.33	0	0	0	0	0	0	0	0	0	396.33	0	0	0
U687	Fall2018	week3	0	621.67	0	0.67	0	0	0	0	9930	0	0	0	1293.67	885.67	0	0	0	0	0	0	0	13654.67	0	0	0	0	0	0	0	0	97	308.33	0	0	0
U688	Fall2018	week1	0	1479.67	0	0	0	0	0	0	12630.67	0	0	0	4	211.33	0	0	0	0	0	0	0	11899.33	0	0	11.33	0	0	0	0	0	0	0	0	0	0
U688	Fall2018	week3	0	1094	0	0	0	0	0	0	13573.5	0	0	0	0	44.5	0	0	0	0	0	0	0	11747	0	0	0	0	0	0	0	0	0	0	0	0	0
U688	Fall2018	week4	0	1477	0	0	0	0	0	0	20838.5	0	0	0	0	2.5	0	0	0	0	0	0	0	9636	0	0	0	0	0	0.5	0	0	0	0	0	0	0
U689	Fall2018	week1	0	496.67	0	0	0	0	0	0	7266.33	0	0	0	0	2039.33	0	0	0	0	41.67	0	0	15538.33	0	0	0	0	0	0	0	0	0	0	0	0	0
U689	Fall2018	week3	0	2040	0	0	0	0	0	0	12254	0	0	0	0	1941.33	0	0	0	0	5.33	0	0	13421	0	0	0.67	0	0	0	0	0	0	0	0	0	0
U689	Fall2018	week4	0	687	0	0	0	0	0	0	7139	0	0	0	0	1918	0	0	0	0	0	0	0	18026.5	0	0	0	0	0	0	0	0	0	0	0	0	0
U700	Winter2019	week1	0	3475.25	0	0	0	0	0	0	9273.75	0	0	0	13.25	1609.25	0	0	0	0	0	0	0	10974.5	0	0	0	0	0	0	0	0	0	0	0	0	0
U700	Winter2019	week3	0	2066.25	0	0	0	0	0	0	6681.75	0	0	0	2943.75	4394.75	0	0	0	0	0	0	0	12502.25	0	0	0	0	0	0	0	0	0	0	0	0	0
U701	Winter2019	week1	0	502	0	0	0	0	0	0	4995.5	21.5	0	0	0.25	451.75	0	0	0	0	0	0	0	9605.25	0	0	0	0	0	0	0	0	0	67.5	0	0	0
U701	Winter2019	week3	0	103.75	0	0	0	0	0	0	1811.25	7.5	0	0	0	345.5	0	0	0	0	0	0	0	9708.25	0	0	0	0	0	0	0	0	0	15	0	0	0
U702	Winter2019	week1	0	212.25	0	0	0	0	0	0	2875.5	0	0	0	302.25	1125.25	0	0	0	0	0	0	0	5256.25	0	0	0	0	0	0	0	0	0	0	0	0	0
U702	Winter2019	week3	0	412	0	0	0	0	0	0	6580.5	0	0	0	23.5	456.5	0	0	0	0	0	0	0	4485.5	0	0	0	0	0	0	0	0	0	0.5	0	0	0
U703	Winter2019	week1	0	1399.75	0	0	0	0	0	0	11867.75	0	0	0	28.75	1349	0	0	0	0	0	0	0	11912.25	0	0	0	0	0	0	0	0	0	0	0	0	0
U703	Winter2019	week3	0	1267.33	0	0	0	0	0	0	13459	0	0	0	29.33	1477.33	0	0	0	0	0	0	0	13071	0	0	0	0	0	0	0	0	0	0	0	0	0
U704	Winter2019	week1	0	2466.5	0	0	0	0	0	0	7091.75	0	0	0	0	1742	0	0	0	0	0	0	0	9193.5	0	0	0	0	0	0	0	0	0	0	0	0	0
U704	Winter2019	week3	0	305.75	0	0	0	0	0	0	16491.5	0	0	0	0	320.75	0	0	0	0	0	0	0	9471	0	0	0	0	0	0	0	0	0	0	0	0	0
U705	Winter2019	week1	0	1414	0	0	0	0	0	0	17098.75	0	0	0	0.5	513	0	0	0	0	0	0	0	8993.75	0	0	0	0	0	0	0	0	0	0	0	0	0
U705	Winter2019	week3	0	1001.5	0	0	0	0	0	0	17214.25	0	0	0	3.25	799	0	0	0	0	0	0	0	10023.5	0	0	0	0	0	0	0	0	0	0	0	0	0
U706	Winter2019	week1	0	743.25	0	0	0	0	0	0	9900.75	0	0	0	0	633.5	0	0	0	0	0	0	0	10847.75	0	0	0	0	0	0	0	0	0	0	0	0	0
U706	Winter2019	week3	0	1174.5	0	0	0	0	0	0	13916	0	0	0	0	995	1	0	0	0	0	0	0	11876	0	0	0	0	0	0	0	0	0	0	0	0	0
U707	Winter2019	week1	0	751.33	0	0	0	0	0	0	10461	0	0	0	261	96.33	0	0	0	0	0	0	0	10770.67	0	0	0	0	0	7	0	0	0	0	0	0	0
U707	Winter2019	week3	0	408.5	0	0	0	0	0	0	8569.75	0	0	0	48.25	50.25	0	0	0	0	0	0	0	7235.75	0	0	0	0	0	0	0	0	0	0	0	0	0
U708	Winter2019	week1	0	2185	0	0	0	0	0	0	10385	0	0	0	0.33	684.67	0	0	0	0	0	0	0	12518.33	0	0	0	0	0	0	0	0	0	0	0	0	0
U708	Winter2019	week3	0	2176	0	0	0	0	0	0	10076	0	0	0	0.5	434	0	0	0	0	0	0	0	9579.75	0	0	0	0	0	0	0	0	0	0	0	0	0
U709	Winter2019	week1	0	880	0	0.33	0	0	0	0	14015.67	0	0	0	615.33	379	0	0	0	0	0	0	0	10769.33	0	0	0	0	0	0	0	0	0	0	0	0	0
U709	Winter2019	week3	0	834.25	0	0	0	0	0	0	14776.25	0	0	0	814.5	315	0	0	0	0	0	0	0	8847.25	0	0	0.75	0	0	0	0	0	0	0	0	0	0
U710	Winter2019	week1	0	625.33	0	0	0	0	0	0	5293	0	0	0	0	937.33	0	0	0	0	0	0	0	9155	0	0	0	0	0	0	0	0	0	0	0	0	0
U710	Winter2019	week3	0	856.33	0	0	0	0	0	0	10106	0	0	0	0	3304.67	0	0	0	0	0	0	0	11237.67	0	0	0	0	0	0	0	0	0	0	0	0	0
U711	Winter2019	week1	0	1235	0	0	0	0	0	0	10042	0	0	0	0.25	869.25	0	0	0	0	0	0	0	11532.5	0	0	4.25	0	0	0	0	0	0	0	0	0	0
U711	Winter2019	week3	0	1301.33	0	0	0	0	0	0	4512	0	0	0	0	2171.67	0	0	0	0	0	0	0	18309.67	0	0	0	0	0	0	0	0	0	0	0	0	0
U712	Winter2019	week1	0	522.75	0	0	0	0	0	0	10675.5	0	0	0	67	852	0	0	0	0	2.5	0	0	11022	0	0	0	0	0	0	0	0	0.5	0	0	0	0
U712	Winter2019	week3	0	821.25	0	0	0	0	0	0	16263.25	0	0	0	457	1305	0	0	0	0	5	0	0	7782	0	0	0	0	0	0	0	0	0	0	0	0	0
U713	Winter2019	week1	0	431	0	0	0	0	0	0	6582.33	0	0	0	0	287.33	0	0	0	0	0	0	0	18917.33	0	0	0	0	0	0	0	0	0	0	0	0	0
U713	Winter2019	week3	0	273.5	0	0	0	0	0	0	5059.25	0	0	0	0	65.75	0	0	0	0	0	0	0	5536.75	0	0	0	0	0	0	0	0	0	0	0	0	0
U714	Winter2019	week1	0	2085.5	0	0	0	0	0	0	8998.25	0	0	0	0	884.5	0	0	0	0	0	0	0	14227.25	0	0	0	0	0	0.25	0	0	0	1.25	0	0	0
U714	Winter2019	week3	0	1038.67	0	0	0	0	0	0	5062.33	0	0	0	0	364.67	0	0	0	0	0	0	0	6843	0	0	0	0	0	0	0	0	0	0	0	0	0
U715	Winter2019	week1	0	156	0	0	0	0	0	0	1839	0	0	0	0	156	0	0	0	0	0	0	0	5165.33	0	0	0	0	0	0	0	0	0	0	0	0	0
U715	Winter2019	week3	0	293.25	0	0	0	0	0	0	3316.75	0	0	0	0	1202.75	0	0	0	0	0	0	0	8656.75	0	0	0	0	0	0	0	0	0	0	0	0	0
U716	Winter2019	week1	0	588	0	0	0	0	0	0	7559	0	0	0	0	982.5	0	0	0	0	0	0	0	9234.5	0	0	0	0	0	0	0	0	0	0	0	0	0
U716	Winter2019	week3	0	875	0	0	0	0	0	0	13501.75	0	0	0	0.5	1329.5	0	0	0	0	0	0	0	13162.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0
U717	Winter2019	week1	0	321	0	0	0	0	0	0	5027.25	0	0	0	1375	239.5	0	0	0	0	0	0	0	7597	0	0	0	1.25	0	0	0	0	0	0	0	0	0
U717	Winter2019	week3	0	808.5	0	0	0	0	0	0	8344.75	0	0	0	24	358.75	0	0	0	0	0	0	0	11035.5	0	0	0.25	0	0	0	0	0	0	0	0	0	0
U719	Winter2019	week1	0	1382.75	0	0	0	0	0	0	15968.25	0	0	0	0	213.75	0	0	0	0	66.5	0	0	11127.75	0	0	0	0	0	0	0	0	0	0	0	0	0
U719	Winter2019	week3	5	3091.25	0	0	0	0	0	0	10197.25	0	0	0	0	1067	0	0	0	0	0	0	0	9436.75	0	0	0	0	0	0	0	0	0	0	0	0	0
U720	Winter2019	week1	0	3212.5	0	0	0	0	0	0	15592.5	0	0	0	0	52	0	0	0	0	0	0	0	6514.25	0	0	0.25	0	0	0	0	0	0	0	0	0	0
U720	Winter2019	week3	0	2566.25	0	0	0	0	0	0	16479.5	0	0	0	0	322.75	0	0	0	0	0	0	0	8631	0	0	0	0	0	0	0	0	0	0	0	0	0
U721	Winter2019	week1	0	854.25	0	0	0	0	0	0	12599	0	0	0	565.5	77.5	0	0	0	0	30	0	0	9024.75	0	0	23.25	5.25	0	0	0	0	0	0	0	0	0
U721	Winter2019	week3	0	2273.75	0	0	0	0	0	0	15900.25	0	0	0	296.5	86.75	0	6.25	0	0	21.75	0	0	10963.75	0	0	0	4.25	0	0	0	0	0	0	0	0	0
U722	Winter2019	week1	0	1417	0	0	0	0	0	0	12096	0	0	0	0	296.33	0	0	0	0	0	0	0	8224.33	0	0	0	0	0	0	0	0	0	0	0	0	0
U722	Winter2019	week3	0	2147.25	0	0	0	0	0	0	15887	0	0	0	0	325.75	0	0	0	0	0	0	0	12078.5	0	0	0.75	0	0	0	0	0	0	0	0	0	0
U723	Winter2019	week1	0	1882	0	0	0	0	0	0	16577.5	0	0	0	60	149.5	0	0	0	0	0	0	0	9623.5	0	0	0	0	0	0	0	0	0	0	0	0	0
U723	Winter2019	week3	0	3465.25	0	0	0	0	0	0	13110.5	0	0	0	63.25	126.25	0	0	0	0	0	0	0	12035	0	0	4.75	0	0	0	0	0	0	0	0	0	0
U724	Winter2019	week1	0	597	0	0	0	0	0	0	11813	0	0	0	0	1686.5	0	0	0	0	0	0	0	9205.5	0	0	193.5	0	0	0	0	0	0	0	0	0	0
U724	Winter2019	week3	0	795	0	0	0	0	0	0	11025.75	0	0	0	0	2137.25	0	0	0	0	0	0	0	9848.5	0	0	109.5	0	0	0	0	0	0	0	0	0	0
U725	Winter2019	week1	0	2492	0	3	0	0	0	0	9202.5	19.5	0	0	741.25	25.25	0	0	0	0	16.75	0	0	11093.25	0	0	0	0	0	0	0	0	863.25	0	0	0	0
U725	Winter2019	week3	0	2030.75	0	0.75	0	0	0	0	7928.75	9	0	0	831.75	36.5	0	0	0	0	2.75	0	0	8583.5	0	0	0	0	0	0	0	0	1399.75	0	0	0	0
U726	Winter2019	week1	0	2473.5	0	0	0	0	0	0	12272.5	0	0	0	0.25	328	0	0	0	0	0	0	0	13139.5	0	0	55.25	0	0	0	0	0	0	0	0	0	0
U726	Winter2019	week3	0	3445.25	0	0	0	0	0	0	14037.5	0	0	0	0	150.75	0	0	0	0	0	0	0	7626.5	0	0	102.5	0	0	0	0	0	0	0	0	0	0
U727	Winter2019	week1	0	517.25	0	0	0	0	0	0	13248.25	10.25	0	0	0.25	398.5	0	0	0	0	0	0	0	6957.5	0	0	0	0	0	0	0	0	0	0	0	0	0
U727	Winter2019	week3	0	623.5	0	0	0	0	0	0	13540.5	30	0	0	0	2383.5	0	0	0	0	0	0	0	7104.5	0	0	0	0	0	0	0	0	0	0	0	0	0
U728	Winter2019	week1	0	304	0	0	0	0	0	0	8869.33	0	0	0	68.33	166.67	0	0	0	0	0	0	0	5186.67	0	0	0	0	0	25.67	0	0	0	30	0	0	0
U728	Winter2019	week3	0	621.5	0	0	0	0	0	0	9309.75	0	0	0	1576.5	359.5	1.25	0	0	0	0	0	0	10547.75	0	0	0	0	0	70.75	0	0	0	122.25	0	0	0
U729	Winter2019	week1	0	0.25	0	0	0	0	0	0	9.25	0	0	0	0	0.5	0	0	0	0	0	0	0	2.75	0	0	0	0	0	0	0	0	0	0	0	0	0
U729	Winter2019	week3	0	730	0	0	0	0	0	0	11237.25	0	0	0	3.75	1487	0	0	0	0	0	0	0	6336	0	0	0	23.25	0	0	0	0	0	0	0	0	0
U730	Winter2019	week1	0	460	0	0	0	0	0	0	5328	0	0	0	23.33	822.67	0	0	0	0	0	0	0	9887.67	0	0	0	0	0	0	0	0	0	0	0	0	0
U730	Winter2019	week3	0	823.75	0	0	0	0	0	0	8806.5	0	0	0	7	614	0	0	0	0	0	0	0.5	13162.25	0	0	0	0	0	0	0	0	0	0	0	0	0
U731	Winter2019	week1	0	243	0	0	0	0	0	0	7343.25	3.5	0	0	11.25	560.75	0	2	0	0	0	0	0	8358.75	0	0	0	0	0	20	0	0	0	178.75	0	0	0
U731	Winter2019	week3	0	572.33	0	0	0	0	0	0	14719	4.33	0	0	6	226.67	0	0	0	0	0	0	0	13110.33	0	0	0	0	0	15	0	0	0	60	0	0	0
U732	Winter2019	week1	0	957.67	0	0	0	0	0	0	8048	0	0	0	0	372	0	0	0	0	0	0	0	14236.33	0	0	0	101.67	0	75	0	0	0	0	0	0	0
U732	Winter2019	week3	0	1640.75	0	0	0	0	0	0	15958.25	0	0	0	0	111.75	0	0	0	0	0	0	0	10243.25	0	0	0	153.5	0	32.25	0	0	3.75	0	0	0	0
U733	Winter2019	week1	8.5	877.75	0	0	0	0	0	0	11454.25	0	0	0	1107.5	583.75	0	0	0	0	0	0	0	11288	0	0	0	0	0	1.25	0	0	0	0.25	0	0	0
U733	Winter2019	week3	0	492.75	0	0	0	0	0	0	14576.75	0	0	0	1925.75	272.25	0	0	0	0	0	0	0	9440	0	0	0	0	0	0	0	0	0	0	0	0	0
U734	Winter2019	week1	0	1259	0	0	0	0	0	0	8672.5	0	0	0	94	187.75	0	0	0	0	0	0	0	8319.25	0	0	0	0	0	0	0	0	0	0	0	0	0
